data,hora,local,temperatura,humidade,intensidadeVento,precAcumulada,descDirVento,radiacao,fmc,fmc_teorico_pratico,ffmc_pratico,isi_pratico,s_pratico,dsr_pratico,fwi_pratico,ffmc0,dmc0,dc0,ffmc_teorico_12h,fmc_teorico_12h,isi_teorico_12h,bui_12h,s_teorico_12h,dsr_teorico_12h,fwi_teorico_12h,hora_ref,precAcumulada_24h
2025-10-12,22,Castanheira de Pera,18.6,59.0,0.8,0.1,SE,0.3,8.38,110.92,92.41,6.28,3.51,0.25,3.51,,,,,,,,,,,,26.6
2025-10-12,23,Castanheira de Pera,18.5,60.0,0.9,0.5,S,0.6,8.41,111.83,92.38,6.29,3.49,0.25,3.49,,,,,,,,,,,,27.09
2025-10-13,0,Castanheira de Pera,18.5,59.0,0.9,0.2,S,1.0,8.52,112.33,92.27,6.2,3.42,0.24,3.42,,,,,,,,,,,,27.28
2025-10-13,1,Castanheira de Pera,18.2,60.0,1.0,1.0,SE,0.43,8.67,108.83,92.12,6.1,3.34,0.23,3.34,,,,,,,,,,,,15.81
2025-10-13,2,Castanheira de Pera,18.2,61.0,1.0,0.01,S,0.5,8.73,109.72,92.06,6.05,3.3,0.22,3.3,,,,,,,,,,,,15.15
2025-10-13,3,Castanheira de Pera,18.3,59.0,1.0,0.01,S,0.1,8.8,105.8,92.0,5.99,3.3,0.22,3.3,,,,,,,,,,,,14.01
2025-10-13,4,Castanheira de Pera,18.1,59.0,1.0,0.01,S,0.6,8.88,106.16,91.92,5.93,3.25,0.22,3.25,,,,,,,,,,,,13.77
2025-10-13,5,Castanheira de Pera,18.4,58.0,0.9,0.1,S,14.1,8.94,104.91,91.86,5.85,3.22,0.22,3.22,,,,,,,,,,,,13.86
2025-10-13,6,Castanheira de Pera,18.0,59.0,0.9,0.25,S,556.5,9.05,107.48,91.75,5.76,3.13,0.21,3.13,,,,,,,,,,,,14.01
2025-10-13,8,Castanheira de Pera,18.1,60.0,1.0,0.01,S,318.27,9.39,106.47,91.43,5.53,2.97,0.19,2.97,,,,,,,,,,,,12.72
2025-10-13,9,Castanheira de Pera,19.7,58.0,0.6,0.01,SE,998.19,9.61,102.78,91.21,5.26,2.86,0.18,2.86,,,,,,,,,,,,12.5
2025-10-13,10,Castanheira de Pera,21.4,53.0,0.9,1.17,NW,1566.84,9.39,88.83,91.43,5.5,3.17,0.21,3.17,,,,,,,,,,,,12.27
2025-10-13,11,Castanheira de Pera,21.0,53.0,0.7,9.4,NW,2034.38,9.1,96.27,91.71,5.66,3.26,0.22,3.26,,,,,,,,,,,,19.67
2025-10-13,12,Castanheira de Pera,19.9,56.0,0.1,0.39,NE,2136.74,8.53,111.51,92.26,5.94,3.36,0.23,3.36,32.6,1.49,-417.05,32.6,109.4,0.01,2.42,0.0,0.0,0.01,12.0,17.66
2025-10-13,13,Castanheira de Pera,21.3,53.0,0.7,0.3,N,1998.19,8.26,94.56,92.52,6.36,3.74,0.28,3.74,,,,,,,,,,,,17.86
2025-10-13,14,Castanheira de Pera,21.6,54.0,0.5,1.65,SE,2024.46,8.08,97.79,92.7,6.45,3.8,0.29,3.8,,,,,,,,,,,,19.5
2025-10-13,15,Castanheira de Pera,21.8,52.0,0.9,0.4,W,1638.71,7.919,90.89,92.86,6.73,4.03,0.32,4.03,,,,,,,,,,,,19.8
2025-10-13,16,Castanheira de Pera,22.1,50.0,0.6,0.73,SW,1135.97,7.635,90.68,93.14,6.89,4.19,0.34,4.19,,,,,,,,,,,,20.52
2025-10-13,17,Castanheira de Pera,21.5,53.0,0.7,0.1,N,672.27,7.502,95.12,93.27,7.06,4.21,0.35,4.21,,,,,,,,,,,,20.61
2025-10-13,18,Castanheira de Pera,19.9,59.0,0.3,0.8,NW,133.36,7.439,113.4,93.33,6.98,3.98,0.31,3.98,,,,,,,,,,,,21.4
2025-10-13,19,Castanheira de Pera,19.0,60.0,0.9,0.01,SW,0.2,7.65,110.34,93.12,6.98,3.93,0.31,3.93,,,,,,,,,,,,21.4
2025-10-13,20,Castanheira de Pera,17.9,62.0,0.7,0.3,S,0.2,7.799,118.4,92.97,6.77,3.72,0.28,3.72,,,,,,,,,,,,21.25
2025-10-13,21,Castanheira de Pera,17.6,62.0,0.7,0.4,S,647.47,7.814,117.49,92.96,6.76,3.71,0.28,3.71,,,,,,,,,,,,17.85
2025-10-13,22,Castanheira de Pera,17.3,58.0,0.6,1.3,S,0.1,7.779,114.47,92.99,6.76,3.76,0.28,3.76,,,,,,,,,,,,19.05
2025-10-13,23,Castanheira de Pera,17.4,56.0,0.8,2.86,S,0.5,7.803,110.62,92.97,6.8,3.82,0.29,3.82,,,,,,,,,,,,21.41
2025-10-14,0,Castanheira de Pera,17.9,55.0,0.7,1.5,S,483.78,7.823,105.52,92.95,6.75,3.93,0.31,3.93,,,,,,,,,,,,22.71
2025-10-14,1,Castanheira de Pera,18.4,52.0,1.1,0.73,S,0.1,7.888,97.16,92.89,6.83,4.05,0.32,4.05,,,,,,,,,,,,22.44
2025-10-14,2,Castanheira de Pera,18.3,54.0,0.8,0.4,S,0.71,7.967,102.28,92.81,6.65,3.9,0.3,3.9,,,,,,,,,,,,22.83
2025-10-14,3,Castanheira de Pera,18.5,56.0,0.9,0.1,S,1.31,8.0,103.31,92.78,6.65,3.87,0.3,3.87,,,,,,,,,,,,22.92
2025-10-14,4,Castanheira de Pera,18.6,57.0,0.9,0.15,SE,1.29,8.22,104.33,92.56,6.46,3.73,0.28,3.73,,,,,,,,,,,,23.06
2025-10-14,5,Castanheira de Pera,17.9,59.0,0.8,1.1,S,3.2,8.44,110.23,92.35,6.23,3.52,0.25,3.52,,,,,,,,,,,,24.06
2025-10-14,6,Castanheira de Pera,17.7,60.0,0.8,0.1,S,112.85,8.66,112.11,92.13,6.05,3.38,0.23,3.38,,,,,,,,,,,,23.91
2025-10-14,7,Castanheira de Pera,18.0,59.0,1.1,1.22,SE,13.31,8.93,107.78,91.87,5.92,3.32,0.23,3.32,,,,,,,,,,,,25.13
2025-10-14,8,Castanheira de Pera,18.5,59.0,1.0,0.53,SE,289.04,9.06,107.29,91.74,5.78,3.24,0.22,3.24,,,,,,,,,,,,25.65
2025-10-14,9,Castanheira de Pera,20.2,55.0,1.2,1.27,SE,952.24,9.25,95.98,91.56,5.69,3.3,0.22,3.3,,,,,,,,,,,,26.91
2025-10-14,10,Castanheira de Pera,22.5,49.0,0.8,1.1,E,1552.58,9.06,85.24,91.74,5.72,3.51,0.25,3.51,,,,,,,,,,,,26.84
2025-10-14,11,Castanheira de Pera,22.7,47.0,0.8,3.16,E,2021.53,8.58,80.78,92.21,6.11,3.83,0.29,3.83,,,,,,,,,,,,20.6
2025-10-14,12,Castanheira de Pera,22.6,50.0,0.7,3.12,NW,2092.86,8.11,86.03,92.67,6.49,4.03,0.32,4.03,40.55,1.82,-424.64,40.55,89.02,0.04,2.76,0.01,0.0,0.01,12.0,23.33
2025-10-14,13,Castanheira de Pera,22.3,50.0,0.7,3.41,NW,2043.41,7.703,87.75,93.07,6.86,4.27,0.35,4.27,,,,,,,,,,,,26.44
2025-10-14,14,Castanheira de Pera,22.2,50.0,0.2,4.6,N,1987.31,7.449,95.05,93.32,6.93,4.31,0.36,4.31,,,,,,,,,,,,29.39
2025-10-14,15,Castanheira de Pera,22.8,50.0,0.5,0.81,N,1586.79,7.201,89.01,93.57,7.28,4.56,0.4,4.56,,,,,,,,,,,,29.8
2025-10-14,16,Castanheira de Pera,23.0,49.0,0.9,0.1,W,1100.72,7.059,83.39,93.71,7.58,4.79,0.43,4.79,,,,,,,,,,,,29.17
2025-10-14,17,Castanheira de Pera,22.4,50.0,0.5,0.14,S,565.14,6.957,90.1,93.81,7.53,4.71,0.42,4.71,,,,,,,,,,,,29.21
2025-10-14,18,Castanheira de Pera,21.2,56.0,0.5,0.9,W,120.14,6.985,101.23,93.78,7.5,4.52,0.39,4.52,,,,,,,,,,,,29.31
2025-10-14,19,Castanheira de Pera,19.6,61.0,1.0,0.2,S,0.3,7.262,107.91,93.5,7.4,4.29,0.36,4.29,,,,,,,,,,,,29.5
2025-10-14,20,Castanheira de Pera,19.2,57.0,0.9,0.22,S,0.1,7.356,104.45,93.41,7.27,4.27,0.36,4.27,,,,,,,,,,,,29.42
2025-10-14,21,Castanheira de Pera,19.5,52.0,0.9,0.25,S,0.3,7.386,97.36,93.38,7.24,4.36,0.37,4.36,,,,,,,,,,,,29.27
2025-10-14,22,Castanheira de Pera,18.9,54.0,1.5,0.01,S,0.2,7.417,96.94,93.35,7.43,4.42,0.38,4.42,,,,,,,,,,,,27.98
2025-10-15,11,Castanheira de Pera,23.3,43.0,1.84,0.92,---,1990.04,7.868,63.61,92.91,7.11,4.78,0.43,4.78,,,,,,,,,,,,14.68
2025-10-15,12,Castanheira de Pera,25.9,48.0,0.8,0.81,W,2093.61,7.628,65.11,93.14,6.97,4.71,0.42,4.71,50.07,2.37,-425.36,50.07,68.49,0.17,3.31,0.06,0.0,0.06,12.0,12.37
2025-10-15,13,Castanheira de Pera,28.5,41.0,1.4,1.27,NW,2109.63,7.362,48.1,93.41,7.45,5.33,0.53,5.33,,,,,,,,,,,,10.23
2025-10-15,14,Castanheira de Pera,31.2,33.0,2.9,1.12,W,2147.02,7.177,30.5,93.59,8.25,6.27,0.7,6.27,,,,,,,,,,,,6.75
2025-10-15,15,Castanheira de Pera,30.8,37.0,2.2,0.49,NW,1614.0,7.077,34.4,93.69,8.07,6.03,0.65,6.03,,,,,,,,,,,,6.43
2025-10-15,16,Castanheira de Pera,29.2,40.0,1.8,1.6,NW,1012.95,6.859,42.22,93.9,8.15,5.91,0.63,5.91,,,,,,,,,,,,7.93
2025-10-15,17,Castanheira de Pera,21.7,53.0,0.2,1.12,N,392.15,6.757,82.04,94.01,7.63,4.9,0.45,4.9,,,,,,,,,,,,8.91
2025-10-15,18,Castanheira de Pera,20.4,54.0,1.1,0.4,SW,62.94,6.844,77.31,93.92,7.88,5.0,0.47,5.0,,,,,,,,,,,,8.41
2025-10-15,19,Castanheira de Pera,19.3,57.0,0.8,0.01,SW,0.1,6.955,84.4,93.81,7.65,4.75,0.43,4.75,,,,,,,,,,,,8.22
2025-10-15,20,Castanheira de Pera,19.2,57.0,0.7,0.29,S,1.5,7.042,85.55,93.72,7.52,4.66,0.42,4.66,,,,,,,,,,,,8.29
2025-10-15,21,Castanheira de Pera,19.3,53.0,0.7,0.66,S,663.72,7.081,82.17,93.68,7.48,4.71,0.42,4.71,,,,,,,,,,,,8.7
2025-10-15,22,Castanheira de Pera,19.5,49.0,0.8,0.78,S,2.06,7.077,78.65,93.69,7.52,4.81,0.44,4.81,,,,,,,,,,,,9.47
2025-10-15,23,Castanheira de Pera,19.4,52.0,0.5,1.49,S,725.99,7.146,86.48,93.62,7.34,4.62,0.41,4.62,,,,,,,,,,,,10.96
2025-10-16,0,Castanheira de Pera,19.3,53.0,0.9,2.82,S,0.4,7.319,90.37,93.45,7.31,4.6,0.4,4.6,,,,,,,,,,,,13.78
2025-10-16,1,Castanheira de Pera,18.9,54.0,0.7,2.23,S,0.1,7.353,96.01,93.41,7.2,4.49,0.39,4.49,,,,,,,,,,,,16.01
2025-10-16,2,Castanheira de Pera,19.2,53.0,1.0,3.97,S,0.1,7.314,93.91,93.45,7.35,4.6,0.41,4.6,,,,,,,,,,,,19.98
2025-10-16,3,Castanheira de Pera,19.2,54.0,1.1,2.38,S,0.13,7.491,95.32,93.28,7.21,4.49,0.39,4.49,,,,,,,,,,,,22.36
2025-10-16,4,Castanheira de Pera,18.8,55.0,0.9,0.58,S,0.4,7.633,99.38,93.14,7.0,4.32,0.36,4.32,,,,,,,,,,,,22.94
2025-10-16,5,Castanheira de Pera,18.9,55.0,0.6,1.58,S,0.1,7.788,102.41,92.99,6.75,4.15,0.34,4.15,,,,,,,,,,,,24.52
2025-10-16,6,Castanheira de Pera,19.4,53.0,0.7,3.07,S,0.4,7.921,98.48,92.85,6.66,4.14,0.34,4.14,,,,,,,,,,,,27.59
2025-10-16,7,Castanheira de Pera,20.0,50.0,1.0,4.88,SE,3.93,8.06,91.83,92.72,6.63,4.19,0.34,4.19,,,,,,,,,,,,32.47
2025-10-16,8,Castanheira de Pera,20.2,51.0,1.3,5.0,SE,150.86,8.16,91.0,92.62,6.64,4.19,0.34,4.19,,,,,,,,,,,,37.47
2025-10-16,9,Castanheira de Pera,21.4,48.0,1.3,6.13,SE,688.13,8.17,84.82,92.61,6.63,4.28,0.36,4.28,,,,,,,,,,,,43.6
2025-10-16,10,Castanheira de Pera,23.4,43.0,1.1,2.72,E,1189.06,8.27,75.33,92.51,6.48,4.34,0.37,4.34,,,,,,,,,,,,46.32
2025-10-16,11,Castanheira de Pera,22.9,46.0,1.2,1.0,NW,1873.99,7.838,79.1,92.94,6.91,4.57,0.4,4.57,,,,,,,,,,,,46.4
2025-10-16,12,Castanheira de Pera,23.2,45.0,0.6,0.97,NW,1812.69,7.404,81.89,93.36,7.12,4.74,0.43,4.74,44.5,2.48,-445.11,44.5,80.05,0.08,3.43,0.03,0.0,0.03,12.0,46.56
2025-10-16,13,Castanheira de Pera,23.4,46.0,1.1,0.63,NW,2083.83,7.724,78.22,93.05,6.98,4.64,0.41,4.64,,,,,,,,,,,,45.92
2025-10-16,14,Castanheira de Pera,23.0,52.0,0.7,0.4,NW,2164.87,7.467,89.22,93.3,7.09,4.58,0.4,4.58,,,,,,,,,,,,45.2
2025-10-16,15,Castanheira de Pera,22.2,60.0,0.7,1.6,N,1604.16,7.253,102.4,93.51,7.3,4.53,0.39,4.53,,,,,,,,,,,,46.31
2025-10-16,16,Castanheira de Pera,22.3,60.0,0.5,1.5,NW,910.65,7.277,104.44,93.49,7.21,4.47,0.39,4.47,,,,,,,,,,,,46.21
2025-10-16,17,Castanheira de Pera,21.2,62.0,0.4,1.92,W,507.6,7.271,112.29,93.5,7.18,4.37,0.37,4.37,,,,,,,,,,,,47.01
2025-10-16,18,Castanheira de Pera,19.9,66.0,0.5,0.3,W,90.53,7.284,121.24,93.48,7.2,4.27,0.36,4.27,,,,,,,,,,,,46.91
2025-10-16,19,Castanheira de Pera,18.5,69.0,0.7,0.1,S,0.15,7.484,128.0,93.29,7.07,4.09,0.33,4.09,,,,,,,,,,,,47.0
2025-10-16,20,Castanheira de Pera,18.4,65.0,0.9,0.3,S,8.91,7.532,119.37,93.24,7.1,4.18,0.34,4.18,,,,,,,,,,,,47.01
2025-10-16,21,Castanheira de Pera,18.8,57.0,1.0,0.01,S,4.47,7.543,105.66,93.23,7.12,4.35,0.37,4.35,,,,,,,,,,,,46.36
2025-10-16,22,Castanheira de Pera,18.6,58.0,0.8,0.1,S,0.6,7.609,109.28,93.16,6.99,4.23,0.35,4.23,,,,,,,,,,,,45.68
2025-10-16,23,Castanheira de Pera,18.6,57.0,1.1,0.33,S,0.2,7.687,105.26,93.08,7.02,4.27,0.36,4.27,,,,,,,,,,,,44.52
2025-10-17,0,Castanheira de Pera,18.8,57.0,0.9,0.36,S,0.2,7.916,106.31,92.86,6.73,4.07,0.33,4.07,,,,,,,,,,,,42.06
2025-10-17,1,Castanheira de Pera,18.7,55.0,1.3,0.1,S,0.1,7.96,100.73,92.82,6.83,4.16,0.34,4.16,,,,,,,,,,,,39.93
2025-10-17,2,Castanheira de Pera,18.8,53.0,0.9,1.08,S,0.2,7.973,100.64,92.8,6.68,4.1,0.33,4.1,,,,,,,,,,,,37.04
2025-10-17,3,Castanheira de Pera,19.3,51.0,0.9,1.78,S,0.3,8.0,96.73,92.78,6.65,4.14,0.34,4.14,,,,,,,,,,,,36.44
2025-10-17,4,Castanheira de Pera,19.5,50.0,1.1,0.1,S,1.4,7.921,93.42,92.85,6.8,4.26,0.35,4.26,,,,,,,,,,,,35.96
2025-10-17,5,Castanheira de Pera,19.1,52.0,1.0,1.62,S,4.9,7.936,97.61,92.84,6.75,4.18,0.34,4.18,,,,,,,,,,,,36.0
2025-10-17,6,Castanheira de Pera,19.0,53.0,1.0,0.1,S,7.7,8.06,98.58,92.72,6.63,4.08,0.33,4.08,,,,,,,,,,,,33.03
2025-10-17,7,Castanheira de Pera,18.9,54.0,1.0,1.3,S,13.32,8.07,99.32,92.71,6.62,4.06,0.32,4.06,,,,,,,,,,,,29.45
2025-10-17,8,Castanheira de Pera,19.4,54.0,0.5,2.79,SW,244.15,8.24,101.97,92.54,6.31,3.86,0.3,3.86,,,,,,,,,,,,27.24
2025-10-17,9,Castanheira de Pera,20.3,55.0,0.4,0.96,NE,864.79,8.47,100.11,92.32,6.08,3.73,0.28,3.73,,,,,,,,,,,,22.07
2025-10-17,10,Castanheira de Pera,22.5,51.0,1.2,0.1,SE,1426.45,8.37,80.97,92.41,6.42,4.12,0.33,4.12,,,,,,,,,,,,19.45
2025-10-17,11,Castanheira de Pera,22.6,49.0,0.7,0.97,NW,1896.68,8.17,82.28,92.61,6.44,4.17,0.34,4.17,,,,,,,,,,,,19.42
2025-10-17,12,Castanheira de Pera,22.8,49.0,0.7,1.02,NE,2000.47,7.93,81.72,92.85,6.65,4.33,0.36,4.33,43.85,2.4,-449.82,43.85,81.47,0.07,3.34,0.03,0.0,0.03,12.0,19.47
2025-10-17,13,Castanheira de Pera,23.5,48.0,0.8,0.01,SW,2042.42,7.744,77.6,93.03,6.86,4.52,0.39,4.52,,,,,,,,,,,,18.85
2025-10-17,14,Castanheira de Pera,23.7,48.0,0.7,3.4,E,2111.05,7.606,78.95,93.16,6.96,4.59,0.4,4.59,,,,,,,,,,,,21.85
2025-10-17,15,Castanheira de Pera,24.0,48.0,1.2,3.0,SE,1679.73,7.445,74.81,93.32,7.29,4.83,0.44,4.83,,,,,,,,,,,,23.25
2025-10-17,17,Castanheira de Pera,23.2,53.0,0.4,0.73,NE,470.28,7.09,88.69,93.68,7.36,4.74,0.43,4.74,,,,,,,,,,,,20.56
2025-10-17,18,Castanheira de Pera,21.3,60.0,0.5,0.17,NW,92.56,7.303,101.95,93.46,7.18,4.42,0.38,4.42,,,,,,,,,,,,20.43
2025-10-17,19,Castanheira de Pera,19.7,63.0,0.7,0.01,S,0.2,7.528,108.46,93.24,7.03,4.21,0.35,4.21,,,,,,,,,,,,20.34
2025-10-17,20,Castanheira de Pera,19.0,65.0,0.9,0.15,S,0.13,7.606,111.38,93.16,7.03,4.15,0.34,4.15,,,,,,,,,,,,20.19
2025-10-17,21,Castanheira de Pera,19.3,62.0,1.2,0.68,S,0.6,7.687,104.09,93.08,7.05,4.23,0.35,4.23,,,,,,,,,,,,20.86
2025-10-17,22,Castanheira de Pera,19.6,59.0,1.0,0.3,SE,1.1,7.908,100.83,92.87,6.77,4.11,0.33,4.11,,,,,,,,,,,,21.06
2025-10-17,23,Castanheira de Pera,20.4,56.0,1.3,0.8,S,0.3,8.07,92.81,92.71,6.73,4.15,0.34,4.15,,,,,,,,,,,,21.53
2025-10-18,0,Castanheira de Pera,20.1,56.0,0.9,0.36,S,0.58,8.16,96.47,92.62,6.51,3.94,0.31,3.94,,,,,,,,,,,,21.53
2025-10-18,1,Castanheira de Pera,19.4,58.0,0.6,0.37,W,0.23,8.3,103.91,92.48,6.29,3.74,0.28,3.74,,,,,,,,,,,,21.8
2025-10-18,2,Castanheira de Pera,19.3,59.0,0.7,0.33,SW,600.2,8.49,104.15,92.3,6.16,3.63,0.27,3.63,,,,,,,,,,,,21.05
2025-10-18,3,Castanheira de Pera,19.2,59.0,1.2,0.1,SE,0.2,8.51,99.48,92.28,6.3,3.72,0.28,3.72,,,,,,,,,,,,19.37
2025-10-18,4,Castanheira de Pera,18.5,60.0,0.8,0.7,SE,2.26,8.61,106.24,92.18,6.09,3.54,0.26,3.54,,,,,,,,,,,,19.97
2025-10-18,5,Castanheira de Pera,19.0,57.0,1.0,0.99,SE,147.39,8.7,99.0,92.09,6.07,3.6,0.26,3.6,,,,,,,,,,,,19.34
2025-10-18,6,Castanheira de Pera,19.3,56.0,1.0,0.62,S,45.64,8.79,97.2,92.01,6.0,3.57,0.26,3.57,,,,,,,,,,,,19.86
2025-10-18,7,Castanheira de Pera,18.9,57.0,1.8,0.27,SE,44.37,8.85,93.93,91.95,6.2,3.68,0.27,3.68,,,,,,,,,,,,18.83
2025-10-18,8,Castanheira de Pera,18.6,59.0,1.8,0.24,SE,246.66,8.94,95.61,91.86,6.12,3.59,0.26,3.59,,,,,,,,,,,,16.28
2025-10-18,9,Castanheira de Pera,19.4,58.0,1.5,0.35,SE,886.21,9.09,93.48,91.72,5.9,3.49,0.25,3.49,,,,,,,,,,,,15.67
2025-10-18,10,Castanheira de Pera,20.9,55.0,3.0,0.75,E,1468.8,8.96,79.46,91.84,6.48,3.98,0.31,3.98,,,,,,,,,,,,16.32
2025-10-18,11,Castanheira de Pera,21.7,53.0,1.1,0.5,NE,1904.89,8.66,84.08,92.13,6.14,3.81,0.29,3.81,,,,,,,,,,,,15.85
2025-10-18,12,Castanheira de Pera,22.4,53.0,1.3,0.66,NE,1955.49,8.39,80.62,92.4,6.44,4.04,0.32,4.04,44.18,2.2,-452.42,44.18,80.75,0.08,3.14,0.03,0.0,0.03,12.0,15.49
2025-10-18,13,Castanheira de Pera,23.3,52.0,0.9,0.25,N,1881.24,8.12,79.9,92.66,6.55,4.17,0.34,4.17,,,,,,,,,,,,15.73
2025-10-18,14,Castanheira de Pera,23.3,49.0,1.8,0.7,E,1998.63,7.884,69.85,92.89,7.08,4.6,0.41,4.6,,,,,,,,,,,,13.03
2025-10-18,15,Castanheira de Pera,23.4,48.0,0.7,0.38,N,1568.58,7.67,72.59,93.1,6.89,4.52,0.39,4.52,,,,,,,,,,,,10.41
2025-10-18,17,Castanheira de Pera,22.5,51.0,0.9,1.07,W,362.27,7.393,76.78,93.37,7.24,4.65,0.41,4.65,,,,,,,,,,,,10.75
2025-10-18,18,Castanheira de Pera,19.8,61.0,0.8,0.65,SW,56.21,7.561,96.53,93.21,7.03,4.22,0.35,4.22,,,,,,,,,,,,11.23
2025-10-18,19,Castanheira de Pera,18.5,65.0,0.8,0.7,SW,82.63,7.827,106.17,92.95,6.78,3.94,0.31,3.94,,,,,,,,,,,,11.92
2025-10-18,20,Castanheira de Pera,17.9,66.0,0.6,0.45,SW,0.1,8.03,111.43,92.75,6.53,3.74,0.28,3.74,,,,,,,,,,,,12.22
2025-10-18,21,Castanheira de Pera,17.7,67.0,0.7,0.56,S,0.2,8.16,112.22,92.62,6.44,3.66,0.27,3.66,,,,,,,,,,,,12.1
2025-10-18,22,Castanheira de Pera,17.7,66.0,0.5,0.2,NW,1.4,8.37,112.7,92.41,6.2,3.52,0.25,3.52,,,,,,,,,,,,12.0
2025-10-18,23,Castanheira de Pera,17.7,67.0,1.3,0.17,SE,0.1,8.53,106.39,92.26,6.31,3.58,0.26,3.58,,,,,,,,,,,,11.37
2025-10-19,0,Castanheira de Pera,17.2,70.0,0.8,0.38,SE,0.4,8.75,126.39,92.04,5.97,3.14,0.21,3.14,,,,,,,,,,,,11.39
2025-10-19,1,Castanheira de Pera,17.6,69.0,0.9,0.67,SE,0.71,9.19,123.08,91.62,5.65,2.93,0.18,2.93,,,,,,,,,,,,11.69
2025-10-19,2,Castanheira de Pera,17.6,69.0,0.9,0.37,SE,0.2,9.5,123.13,91.32,5.42,2.78,0.17,2.78,,,,,,,,,,,,11.73
2025-10-19,3,Castanheira de Pera,17.5,70.0,1.2,0.6,SE,0.2,9.9,123.17,90.94,5.21,2.64,0.15,2.64,,,,,,,,,,,,12.23
2025-10-19,4,Castanheira de Pera,17.1,72.0,1.3,0.32,SE,1.6,10.27,126.52,90.58,4.97,2.48,0.14,2.48,,,,,,,,,,,,11.85
2025-10-19,5,Castanheira de Pera,16.7,77.0,1.6,0.45,SE,0.9,10.77,134.43,90.11,4.72,2.3,0.12,2.3,,,,,,,,,,,,11.31
2025-10-19,6,Castanheira de Pera,16.2,83.0,2.0,1.38,SE,0.2,11.1,148.63,89.8,4.6,2.22,0.11,2.22,,,,,,,,,,,,12.07
2025-10-19,7,Castanheira de Pera,15.9,87.0,1.4,0.44,SE,2.83,11.35,165.06,89.56,4.32,2.01,0.09,2.01,,,,,,,,,,,,12.24
2025-10-19,8,Castanheira de Pera,16.0,87.0,1.8,1.34,E,166.44,11.63,164.07,89.3,4.24,1.95,0.09,1.95,,,,,,,,,,,,13.34
2025-10-19,9,Castanheira de Pera,16.3,85.0,1.2,0.3,E,526.15,12.01,161.22,88.94,3.91,1.69,0.07,1.69,,,,,,,,,,,,13.29
2025-10-19,10,Castanheira de Pera,17.1,80.0,2.0,0.4,E,707.53,12.11,139.99,88.85,4.02,1.78,0.08,1.78,,,,,,,,,,,,12.94
2025-10-19,11,Castanheira de Pera,17.6,79.0,1.7,0.1,E,1064.19,11.88,137.78,89.06,4.08,1.83,0.08,1.83,,,,,,,,,,,,12.54
2025-10-19,12,Castanheira de Pera,18.1,77.0,1.9,0.19,E,1242.03,11.38,130.06,89.53,4.41,2.08,0.1,2.08,29.07,1.11,-453.98,29.07,119.62,0.0,2.04,0.0,0.0,0.01,12.0,12.07
2025-10-19,13,Castanheira de Pera,19.1,71.0,2.0,2.85,E,1013.84,10.92,117.45,89.96,4.72,2.3,0.12,2.3,,,,,,,,,,,,14.67
2025-10-19,14,Castanheira de Pera,19.2,72.0,1.7,0.8,E,785.87,10.91,121.06,89.97,4.65,2.25,0.11,2.25,,,,,,,,,,,,14.77
2025-10-19,15,Castanheira de Pera,19.2,73.0,1.6,0.1,SE,572.09,10.8,123.46,90.08,4.7,2.28,0.12,2.28,,,,,,,,,,,,14.49
2025-10-19,16,Castanheira de Pera,18.0,82.0,1.2,0.1,E,304.3,10.97,150.67,89.92,4.5,2.14,0.1,2.14,,,,,,,,,,,,14.59
2025-10-19,17,Castanheira de Pera,17.2,88.0,0.6,0.1,E,135.29,15.34,174.84,85.9,2.46,0.75,0.02,0.75,,,,,,,,,,,,13.62
2025-10-19,18,Castanheira de Pera,16.6,95.0,0.8,1.21,SE,56.69,41.34,201.83,65.85,0.57,0.17,0.0,0.17,,,,,,,,,,,,14.18
2025-10-19,20,Castanheira de Pera,16.8,98.0,0.4,1.45,NW,146.21,51.32,218.17,59.55,0.41,0.12,0.0,0.12,,,,,,,,,,,,14.48
2025-10-19,21,Castanheira de Pera,16.5,100.0,1.0,0.1,N,64.75,53.0,227.23,58.55,0.39,0.12,0.0,0.12,,,,,,,,,,,,14.02
2025-10-19,22,Castanheira de Pera,16.1,100.0,0.7,0.38,N,73.38,53.88,227.57,58.03,0.37,0.11,0.0,0.11,,,,,,,,,,,,14.2
2025-10-19,23,Castanheira de Pera,16.0,100.0,0.7,0.1,N,320.1,56.02,227.44,56.79,0.34,0.1,0.0,0.1,,,,,,,,,,,,14.13
2025-10-20,0,Castanheira de Pera,15.7,100.0,0.7,0.39,N,231.8,56.49,239.09,56.53,0.33,0.1,0.0,0.1,,,,,,,,,,,,14.14
2025-10-20,1,Castanheira de Pera,14.7,100.0,0.6,0.22,N,94.94,57.02,238.52,56.23,0.32,0.1,0.0,0.1,,,,,,,,,,,,13.69
2025-10-20,2,Castanheira de Pera,13.9,100.0,0.6,0.31,N,205.58,57.11,238.44,56.17,0.32,0.1,0.0,0.1,,,,,,,,,,,,13.63
2025-10-20,3,Castanheira de Pera,13.4,100.0,1.0,0.14,---,94.33,57.61,237.81,55.89,0.32,0.1,0.0,0.1,,,,,,,,,,,,13.17
2025-10-20,4,Castanheira de Pera,12.9,100.0,0.3,0.1,NW,115.71,58.16,237.5,55.58,0.3,0.09,0.0,0.09,,,,,,,,,,,,12.95
2025-10-20,5,Castanheira de Pera,12.3,100.0,0.3,0.17,E,82.96,59.08,237.09,55.07,0.29,0.09,0.0,0.09,,,,,,,,,,,,12.67
